תחנה:עצמאות חיפה -  , SO2      , PM1      , Spare    , TOLUENE  , Benzen   , 1,3 But  , SHT      , PM2.5    , PM10     , CO       , No2      , Nox      , No       , תאריך  \ שעה             
 , ppb      , g/m3µ    , None     , ppb      , ppb      , ppb      , °c       , µg/m3    , µg/m3    , ppm      , ppb      , ppb      , ppb      ,                          
 , 0.0      , 14       , Down     , 0.02     , 0.13     , Down     , Down     , InVld    , NoData   , 0.8      , 28.7     , 51.6     , 23.2     , 16/06/2018 00:50         
 , 0.0      , 16       , Down     , 0.02     , 0.13     , Down     , Down     , InVld    , NoData   , 0.8      , 27.2     , 46.0     , 18.8     , 16/06/2018 00:55         
 , 0.1      , 17       , Down     , 0.03     , 0.08     , Down     , Down     , InVld    , NoData   , 1.0      , 27.6     , 46.0     , 18.5     , 16/06/2018 01:00         
 , 0.0      , 15       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.7      , 23.6     , 35.3     , 11.6     , 16/06/2018 01:05         
 , 0.0      , 13       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.7      , 22.4     , 30.0     , 7.7      , 16/06/2018 01:10         
 , 0.0      , 10       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.6      , 22.7     , 28.5     , 5.6      , 16/06/2018 01:15         
 , 0.0      , 11       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.7      , 25.3     , 32.1     , 6.8      , 16/06/2018 01:20         
 , 0.0      , 11       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.8      , 26.1     , 41.8     , 15.6     , 16/06/2018 01:25         
 , 0.1      , 8        , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.7      , 27.1     , 35.9     , 8.9      , 16/06/2018 01:30         
 , 0.0      , 9        , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.6      , 25.8     , 34.8     , 9.1      , 16/06/2018 01:35         
 , 0.0      , 12       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.6      , 24.2     , 29.6     , 5.4      , 16/06/2018 01:40         
 , 0.0      , 14       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.7      , 24.8     , 30.8     , 5.9      , 16/06/2018 01:45         
 , 0.0      , 12       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.6      , 26.0     , 31.6     , 5.6      , 16/06/2018 01:50         
 , 0.2      , 10       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.7      , 28.9     , 38.3     , 9.1      , 16/06/2018 01:55         
 , 0.0      , 12       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.8      , 33.3     , 53.4     , 20.3     , 16/06/2018 02:00         
 , 0.0      , 14       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.7      , 32.4     , 43.9     , 11.5     , 16/06/2018 02:05         
 , 0.0      , 13       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.7      , 29.2     , 42.0     , 13.0     , 16/06/2018 02:10         
 , 0.0      , 11       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.7      , 26.1     , 36.8     , 10.7     , 16/06/2018 02:15         
 , 0.0      , 10       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.5      , 24.9     , 29.1     , 4.2      , 16/06/2018 02:20         
 , 0.0      , 8        , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.5      , 25.1     , 28.6     , 3.6      , 16/06/2018 02:25         
 , 0.0      , 9        , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.5      , 24.5     , 27.6     , 3.2      , 16/06/2018 02:30         
 , 0.0      , 12       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.5      , 23.0     , 26.4     , 3.4      , 16/06/2018 02:35         
 , 0.0      , 13       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.6      , 24.9     , 33.9     , 9.0      , 16/06/2018 02:40         
 , 0.0      , 14       , Down     , Calib    , Calib    , Down     , Down     , InVld    , NoData   , 0.5      , 24.5     , 26.9     , 2.5      , 16/06/2018 02:45         
 , 0.0      , 14       , Down     , Calib    , Calib    , Down     , Down     , 8.6      , NoData   , 0.5      , 22.0     , 23.6     , 1.8      , 16/06/2018 02:50         
 , 0.0      , 12       , Down     , Calib    , Calib    , Down     , Down     , 5.4      , NoData   , 0.4      , 19.2     , 20.0     , 0.8      , 16/06/2018 02:55         
 , 0.0      , 13       , Down     , Calib    , Calib    , Down     , Down     , 4.5      , NoData   , 0.4      , 19.6     , 21.3     , 1.6      , 16/06/2018 03:00         
 , 0.0      , 13       , Down     , Calib    , Calib    , Down     , Down     , 4.5      , NoData   , 0.4      , 19.5     , 21.3     , 1.9      , 16/06/2018 03:05         
 , 0.0      , 14       , Down     , Calib    , Calib    , Down     , Down     , 4.1      , NoData   , 0.4      , 17.2     , 18.5     , 1.3      , 16/06/2018 03:10         
 , 0.0      , 15       , Down     , Calib    , Calib    , Down     , Down     , 4.3      , NoData   , 0.4      , 17.6     , 18.5     , 0.9      , 16/06/2018 03:15         
 , 0.0      , 14       , Down     , Calib    , Calib    , Down     , Down     , 10.0     , NoData   , 0.4      , 20.3     , 23.5     , 3.0      , 16/06/2018 03:20         
 , 0.0      , 12       , Down     , Calib    , Calib    , Down     , Down     , 8.7      , NoData   , 0.4      , 17.3     , 18.5     , 1.3      , 16/06/2018 03:25         
 , 0.0      , 10       , Down     , Calib    , Calib    , Down     , Down     , 8.2      , NoData   , 0.5      , 18.8     , 23.2     , 4.3      , 16/06/2018 03:30         
 , 0.0      , 11       , Down     , Calib    , Calib    , Down     , Down     , 6.3      , NoData   , 0.4      , 14.8     , 16.9     , 2.4      , 16/06/2018 03:35         
 , 0.0      , 8        , Down     , Calib    , Calib    , Down     , Down     , 4.5      , NoData   , 0.3      , 10.5     , 11.3     , 0.8      , 16/06/2018 03:40         
 , 0.0      , 5        , Down     , Calib    , Calib    , Down     , Down     , 3.9      , NoData   , 0.3      , 10.4     , 14.5     , 3.9      , 16/06/2018 03:45         
 , 0.0      , 6        , Down     , Calib    , Calib    , Down     , Down     , 5.0      , NoData   , 0.3      , 10.9     , 12.2     , 1.5      , 16/06/2018 03:50         
 , 0.0      , 9        , Down     , Calib    , Calib    , Down     , Down     , 8.7      , NoData   , 0.3      , 10.6     , 11.9     , 1.3      , 16/06/2018 03:55         
 , 0.0      , 10       , Down     , Calib    , Calib    , Down     , Down     , 10.8     , NoData   , 0.3      , 8.6      , 8.6      , 0.1      , 16/06/2018 04:00         
 , 0.0      , 11       , Down     , Calib    , Calib    , Down     , Down     , 10.8     , NoData   , 0.3      , 7.2      , 7.4      , 0.2      , 16/06/2018 04:05         
 , 0.0      , 11       , Down     , Calib    , Calib    , Down     , Down     , 11.7     , NoData   , 0.3      , 6.4      , 6.6      , 0.2      , 16/06/2018 04:10         
 , 0.0      , 15       , Down     , Calib    , Calib    , Down     , Down     , 12.2     , NoData   , 0.3      , 6.1      , 6.5      , 0.4      , 16/06/2018 04:15         
 , 0.0      , 16       , Down     , Calib    , Calib    , Down     , Down     , 14.6     , NoData   , 0.3      , 6.5      , 6.6      , 0.1      , 16/06/2018 04:20         
 , 0.0      , 17       , Down     , Calib    , Calib    , Down     , Down     , 13.8     , NoData   , 0.3      , 6.3      , 6.4      , 0.1      , 16/06/2018 04:25         
 , 0.0      , 17       , Down     , Calib    , Calib    , Down     , Down     , 14.6     , NoData   , 0.4      , 6.3      , 7.0      , 0.7      , 16/06/2018 04:30         
 , 0.0      , 14       , Down     , Calib    , Calib    , Down     , Down     , 15.1     , NoData   , 0.3      , 6.6      , 7.7      , 1.0      , 16/06/2018 04:35         
 , 0.0      , 11       , Down     , Calib    , Calib    , Down     , Down     , 13.7     , NoData   , 0.3      , 5.9      , 5.9      , 0.0      , 16/06/2018 04:40         
 , 0.0      , 7        , Down     , Calib    , Calib    , Down     , Down     , 11.4     , NoData   , 0.3      , 7.1      , 8.1      , 0.9      , 16/06/2018 04:45         
 , 0.0      , 8        , Down     , Calib    , Calib    , Down     , Down     , 10.5     , NoData   , Calib    , 7.2      , 9.4      , 2.2      , 16/06/2018 04:50         
 , 0.0      , 8        , Down     , Calib    , Calib    , Down     , Down     , 13.8     , NoData   , Calib    , 5.9      , 7.6      , 1.6      , 16/06/2018 04:55         
 , 0.0      , 7        , Down     , Calib    , Calib    , Down     , Down     , 15.5     , NoData   , Calib    , 6.0      , 6.4      , 0.4      , 16/06/2018 05:00         
 , 0.0      , 9        , Down     , 0.05     , 0.02     , Down     , Down     , 11.3     , NoData   , Calib    , 6.3      , 7.7      , 1.3      , 16/06/2018 05:05         
 , 0.0      , 11       , Down     , 0.05     , 0.02     , Down     , Down     , 9.7      , NoData   , Calib    , 7.0      , 8.1      , 1.2      , 16/06/2018 05:10         
 , 0.0      , 13       , Down     , 0.05     , 0.02     , Down     , Down     , 8.9      , NoData   , Calib    , 5.6      , 5.5      , 0.0      , 16/06/2018 05:15         
 , 0.0      , 15       , Down     , 0.05     , 0.02     , Down     , Down     , 7.8      , NoData   , 0.3      , 5.4      , 5.3      , 0.0      , 16/06/2018 05:20         
 , 0.0      , 17       , Down     , 0.05     , 0.02     , Down     , Down     , 5.0      , NoData   , 0.3      , 5.7      , 6.0      , 0.3      , 16/06/2018 05:25         
 , 0.0      , 16       , Down     , 0.33     , 0.21     , Down     , Down     , 3.5      , NoData   , 0.3      , 4.9      , 4.8      , 0.0      , 16/06/2018 05:30         
 , 0.0      , 11       , Down     , 0.73     , 0.50     , Down     , Down     , 6.6      , NoData   , 0.3      , 5.2      , 5.7      , 0.4      , 16/06/2018 05:35         
 , 0.0      , 10       , Down     , 0.73     , 0.50     , Down     , Down     , 8.0      , NoData   , 0.3      , 6.2      , 6.4      , 0.3      , 16/06/2018 05:40         
 , 0.0      , 8        , Down     , 0.73     , 0.50     , Down     , Down     , 10.6     , NoData   , 0.3      , 5.9      , 6.1      , 0.2      , 16/06/2018 05:45         
 , 0.0      , 8        , Down     , 0.73     , 0.50     , Down     , Down     , 12.3     , NoData   , 0.3      , &lt;Samp , Calib    , Calib    , 16/06/2018 05:50         
 , 0.0      , 6        , Down     , 0.73     , 0.50     , Down     , Down     , 16.3     , NoData   , 0.3      , InVld    , Calib    , Calib    , 16/06/2018 05:55         
 , 0.0      , 2        , Down     , 0.72     , 0.44     , Down     , Down     , 19.0     , NoData   , 0.3      , InVld    , Calib    , Calib    , 16/06/2018 06:00         
 , 0.0      , 1        , Down     , 0.69     , 0.35     , Down     , Down     , 17.3     , NoData   , 0.3      , InVld    , Calib    , Calib    , 16/06/2018 06:05         
 , 0.0      , -1       , Down     , 0.69     , 0.35     , Down     , Down     , 13.4     , NoData   , 0.3      , InVld    , Calib    , Calib    , 16/06/2018 06:10         
 , 0.0      , -2       , Down     , 0.69     , 0.35     , Down     , Down     , 9.6      , NoData   , 0.3      , InVld    , Calib    , Calib    , 16/06/2018 06:15         
 , 0.0      , -2       , Down     , 0.69     , 0.35     , Down     , Down     , 9.3      , NoData   , 0.3      , 5.8      , 6.8      , 0.9      , 16/06/2018 06:20         
 , 0.0      , 0        , Down     , 0.69     , 0.35     , Down     , Down     , 6.0      , NoData   , 0.3      , 8.1      , 9.6      , 1.4      , 16/06/2018 06:25         
 , 0.0      , 3        , Down     , 0.62     , 0.30     , Down     , Down     , 2.2      , NoData   , 0.3      , 8.1      , 9.8      , 1.8      , 16/06/2018 06:30         
 , 0.0      , 3        , Down     , 0.52     , 0.23     , Down     , Down     , 3.7      , NoData   , 0.3      , 8.0      , 9.7      , 1.7      , 16/06/2018 06:35         
 , 0.0      , 3        , Down     , 0.52     , 0.23     , Down     , Down     , 5.0      , NoData   , 0.3      , 8.4      , 10.3     , 1.9      , 16/06/2018 06:40         
 , 0.1      , 5        , Down     , 0.52     , 0.23     , Down     , Down     , 5.4      , NoData   , 0.3      , 7.6      , 9.0      , 1.4      , 16/06/2018 06:45         
 , 0.0      , 6        , Down     , 0.52     , 0.23     , Down     , Down     , 8.6      , NoData   , 0.3      , 7.7      , 9.6      , 1.8      , 16/06/2018 06:50         
 , 0.0      , 8        , Down     , 0.52     , 0.23     , Down     , Down     , 14.8     , NoData   , 0.3      , 8.2      , 9.9      , 1.7      , 16/06/2018 06:55         
 , 0.0      , 8        , Down     , 0.53     , 0.22     , Down     , Down     , 17.0     , NoData   , 0.3      , 6.5      , 7.4      , 1.0      , 16/06/2018 07:00         
 , 0.0      , 10       , Down     , 0.55     , 0.20     , Down     , Down     , 19.7     , NoData   , 0.3      , 5.5      , 6.1      , 0.6      , 16/06/2018 07:05         
 , 0.1      , 8        , Down     , 0.55     , 0.20     , Down     , Down     , 19.8     , NoData   , 0.3      , 5.6      , 6.3      , 0.7      , 16/06/2018 07:10         
 , 0.1      , 9        , Down     , 0.55     , 0.20     , Down     , Down     , 18.5     , NoData   , 0.3      , 5.0      , 5.5      , 0.6      , 16/06/2018 07:15         
 , 0.0      , 11       , Down     , 0.55     , 0.20     , Down     , Down     , 21.4     , NoData   , 0.3      , 5.8      , 6.5      , 0.7      , 16/06/2018 07:20         
 , 0.0      , 11       , Down     , 0.55     , 0.20     , Down     , Down     , 22.0     , NoData   , 0.2      , 6.0      , 7.3      , 1.2      , 16/06/2018 07:25         
 , 0.0      , 13       , Down     , 0.42     , 0.18     , Down     , Down     , 20.0     , NoData   , 0.3      , 5.6      , 6.3      , 0.7      , 16/06/2018 07:30         
 , 0.1      , 14       , Down     , 0.23     , 0.16     , Down     , Down     , 19.1     , NoData   , 0.3      , 6.6      , 7.7      , 1.1      , 16/06/2018 07:35         
 , 0.4      , 11       , Down     , 0.23     , 0.16     , Down     , Down     , 17.5     , NoData   , 0.2      , 7.3      , 9.1      , 1.9      , 16/06/2018 07:40         
 , 0.0      , 10       , Down     , 0.23     , 0.16     , Down     , Down     , 14.3     , NoData   , 0.3      , 6.5      , 8.0      , 1.5      , 16/06/2018 07:45         
 , 0.3      , 9        , Down     , 0.23     , 0.16     , Down     , Down     , 14.6     , NoData   , 0.3      , 6.3      , 7.2      , 0.8      , 16/06/2018 07:50         
 , 0.2      , 11       , Down     , 0.23     , 0.16     , Down     , Down     , 15.9     , NoData   , 0.3      , 8.2      , 10.7     , 2.4      , 16/06/2018 07:55         
 , 0.1      , 12       , Down     , 0.16     , 0.14     , Down     , Down     , 12.7     , NoData   , 0.3      , 8.3      , 11.7     , 3.5      , 16/06/2018 08:00         
 , 0.3      , 13       , Down     , 0.06     , 0.10     , Down     , Down     , 11.2     , NoData   , 0.3      , 6.9      , 7.9      , 0.9      , 16/06/2018 08:05         
 , 0.4      , 12       , Down     , 0.06     , 0.10     , Down     , Down     , 9.3      , NoData   , 0.2      , 8.0      , 9.6      , 1.5      , 16/06/2018 08:10         
 , 0.2      , 13       , Down     , 0.06     , 0.10     , Down     , Down     , 7.7      , NoData   , 0.3      , 9.3      , 11.3     , 2.0      , 16/06/2018 08:15         
 , 0.3      , 13       , Down     , 0.06     , 0.10     , Down     , Down     , 8.2      , NoData   , 0.3      , 8.4      , 10.3     , 1.9      , 16/06/2018 08:20         
 , 0.6      , 12       , Down     , 0.06     , 0.10     , Down     , Down     , 9.3      , NoData   , 0.3      , 7.6      , 9.2      , 1.6      , 16/06/2018 08:25         
 , 0.2      , 13       , Down     , 0.07     , 0.10     , Down     , Down     , 13.4     , NoData   , 0.3      , 7.1      , 8.3      , 1.2      , 16/06/2018 08:30         
 , 0.3      , 11       , Down     , 0.08     , 0.10     , Down     , Down     , 14.4     , NoData   , 0.2      , 7.4      , 9.1      , 1.6      , 16/06/2018 08:35         
 , 0.4      , 10       , Down     , 0.08     , 0.10     , Down     , Down     , 13.8     , NoData   , 0.2      , 6.5      , 7.3      , 0.9      , 16/06/2018 08:40         
 , 0.2      , 10       , Down     , 0.08     , 0.10     , Down     , Down     , 14.6     , NoData   , 0.3      , 8.9      , 11.0     , 2.1      , 16/06/2018 08:45         
 , 0.5      , 9        , Down     , 0.08     , 0.10     , Down     , Down     , 14.0     , NoData   , 0.4      , 38.0     , 67.7     , 27.6     , 16/06/2018 08:50         
